SamplingHz:  1000,Column1,_1,_2,_3
Number Samples:  3800,,,,
Colors: ,Magenta,Cyan,Yellow,K (Black)
 1255,44.6417,43.9247,43.3998,41.3141
 1256,43.5423,42.8827,42.4156,40.3879
 1257,42.6744,41.7829,41.5471,39.4618
 1258,41.6328,40.9145,40.5049,38.5935
 1259,40.5913,39.9883,39.5785,37.6094
 1260,39.7233,39.0042,38.6521,36.6833
 1261,38.7975,38.1359,37.7836,35.8729
 1262,37.9296,37.1518,36.7993,35.0625
 1263,37.0616,36.2256,35.9887,34.1942
 1264,36.1358,35.3573,35.0623,33.3259
 1265,35.1521,34.5469,34.1938,32.5155
 1266,34.2842,33.7365,33.3253,31.7051
 1267,33.5319,32.8681,32.4569,30.8948
 1268,32.6061,32.1156,31.7042,30.0844
 1269,31.7382,31.1894,30.8936,29.3318
 1270,30.9860,30.3790,30.1409,28.5793
 1271,30.2337,29.6264,29.3303,27.8847
 1272,29.3658,28.8160,28.5776,27.0743
 1273,28.6714,28.0056,27.8249,26.3797
 1274,27.8613,27.3688,27.1301,25.6851
 1275,27.1670,26.6162,26.3774,24.9905
 1276,26.4147,25.9216,25.6247,24.3537
 1277,25.7204,25.1691,24.9299,23.717
 1278,24.9682,24.4165,24.2351,23.0224
 1279,24.2738,23.8376,23.5982,22.3277
 1280,23.5216,23.1430,22.8455,21.7489
 1281,22.8851,22.5062,22.2666,21.1121
 1282,22.2486,21.9273,21.5718,20.5912
 1283,21.6121,21.2327,20.9928,19.8387
 1284,20.9756,20.5959,20.3559,19.3177
 1285,20.3970,20.0170,19.7769,18.7967
 1286,19.8183,19.3224,19.1979,18.2179
 1287,19.1818,18.8014,18.5610,17.6969
 1288,18.5453,18.2225,17.9820,17.1181
 1289,18.0246,17.7015,17.4609,16.5392
 1290,17.4459,17.1226,16.8240,16.0182
 1291,16.9252,16.6017,16.4187,15.5552
 1292,16.4044,16.0807,15.8976,14.9763
 1293,15.8257,15.5018,15.3186,14.5132
 1294,15.3050,15.0966,14.8554,14.108
 1295,14.8999,14.5756,14.3343,13.5871
 1296,14.3213,14.0546,13.8711,13.124
 1297,13.8584,13.5336,13.4079,12.7188
 1298,13.3955,13.1284,12.9447,12.3136
 1299,12.9904,12.6653,12.5395,11.8505
 1300,12.4697,12.2022,12.1342,11.4453
 1301,12.0068,11.7970,11.6710,11.0401
 1302,11.6017,11.3917,11.2657,10.6349
 1303,11.1967,10.8708,10.8025,10.2297
 1304,10.7916,10.5234,10.4551,9.8824
 1305,10.3866,10.0603,9.9919,9.4772
 1306,10.0394,9.7130,9.6445,9.1299
 1307,9.5765,9.3657,9.2971,8.8405
 1308,9.2293,9.0183,8.8918,8.4353
 1309,8.8821,8.6710,8.5444,8.1458
 1310,8.5928,8.3237,8.2549,7.7985
 1311,8.1878,8.0343,7.9075,7.5091
 1312,7.8985,7.6869,7.6180,7.2197
 1313,7.5513,7.3975,7.2706,6.9303
 1314,7.2620,7.0502,6.9811,6.6408
 1315,6.9727,6.7028,6.6337,6.4093
 1316,6.6255,6.5292,6.3442,6.062
 1317,6.3940,6.1818,6.1126,5.8304
 1318,6.1047,5.9503,5.8231,5.541
 1319,5.8154,5.6609,5.5915,5.3095
 1320,5.5839,5.4293,5.3599,5.1358
 1321,5.3525,5.1977,5.1283,4.8464
 1322,5.0632,4.9662,4.8967,4.6148
 1323,4.8317,4.6768,4.6072,4.4412
 1324,4.6003,4.4452,4.4914,4.1518
 1325,4.4267,4.2715,4.2019,4.036
 1326,4.2531,4.0979,4.0282,3.8045
 1327,4.0216,3.9242,3.8545,3.6887
 1328,3.7902,3.6927,3.6229,3.3993
 1329,3.6744,3.5190,3.4492,3.3414
 1330,3.4430,3.3453,3.2755,3.1677
 1331,3.3273,3.2296,3.1018,2.9941
 1332,3.1537,3.0559,3.0439,2.8204
 1333,2.9801,2.8243,2.8702,2.7046
 1334,2.7486,2.6507,2.6387,2.531
 1335,2.6329,2.5928,2.5229,2.3573
 1336,2.5172,2.4770,2.4650,2.2994
 1337,2.3436,2.3034,2.2913,2.1258
 1338,2.2857,2.2455,2.1755,2.0679
 1339,2.1121,2.0718,2.0597,1.9521
 1340,1.9964,2.0139,1.9439,1.8364
 1341,1.9385,1.8403,1.8281,1.7206
 1342,1.8228,1.7824,1.7702,1.6048
 1343,1.7649,1.7245,1.6544,1.6048
 1344,1.6492,1.5508,1.5965,1.489
 1345,1.5914,1.4929,1.4807,1.4312
 1346,1.4756,1.4350,1.3649,1.3733
 1347,1.4178,1.4350,1.3070,1.2575
 1348,1.3020,1.3193,1.2491,1.1996
 1349,1.2442,1.2035,1.2491,1.0838
 1350,1.1863,1.1456,1.1333,1.1417
 1351,1.1285,1.0877,1.1333,1.026
 1352,1.1285,1.0298,1.0754,1.026
 1353,1.0127,.9719,1.0175,0.9681
 1354,1.0127,.9719,.9596,0.9102
 1355,1.0127,.9140,.9017,0.8523
 1356,.8970,.9140,.8438,0.9102
 1357,.8391,.8562,.7859,0.8523
 1358,.8391,.7983,.8438,0.7944
 1359,.7813,.8562,.7859,0.7944
 1360,.7813,.7404,.7859,0.7365
 1361,.7234,.7983,.7859,0.7365
 1362,.7813,.7983,.7280,0.6786
 1363,.7234,.6825,.6122,0.6208
 1364,.6655,.6246,.6122,0.6786
 1365,.6077,.6246,.6122,0.6208
 1366,.6655,.6246,.6122,0.5629
 1367,.6077,.5667,.5543,0.6208
 1368,.6077,.6246,.5543,0.505
 1369,.5498,.5667,.5543,0.5629
 1370,.6077,.5667,.5543,0.5629
 1371,.5498,.5667,.5543,0.4471
 1372,.5498,.5088,.4964,0.505
 1373,.5498,.5667,.5543,0.5629
 1374,.6077,.5088,.5543,0.505
 1375,.5498,.5088,.4964,0.505
 1376,.4920,.5088,.4385,0.4471
 1377,.4920,.4509,.4964,0.4471
 1378,.5498,.5667,.4964,0.4471
 1379,.4920,.5088,.4964,0.4471
 1380,.4341,.4509,.4385,0.4471
 1381,.4920,.5088,.4964,0.4471
 1382,.4920,.5088,.4964,0.505
 1383,.5498,.4509,.4385,0.3313
 1384,.4341,.5088,.4385,0.4471
 1385,.4341,.5088,.4964,0.4471
 1386,.4920,.4509,.3806,0.4471
 1387,.4341,.3931,.4964,0.4471
 1388,.4341,.3931,.4385,0.4471
 1389,.4920,.4509,.4385,0.4471
 1390,.4341,.3931,.4385,0.4471
 1391,.4920,.3931,.4385,0.3892
 1392,.3762,.4509,.3806,0.4471
 1393,.4341,.4509,.4385,0.4471
 1394,.4341,.3352,.4385,0.3892
 1395,.4341,.3931,.4385,0.3892
 1396,.4341,.4509,.3806,0.3892
 1397,.4341,.3931,.4385,0.3892
 1398,.4341,.3352,.3806,0.3892
 1399,.4341,.4509,.3806,0.3892
 1400,.4341,.3931,.3806,0.3892
 1401,.3762,.3931,.3806,0.3892
 1402,.4341,.3931,.4385,0.3892
 1403,.3762,.3931,.3806,0.3892
 1404,.3184,.3931,.3806,0.4471
 1405,.3762,.3352,.3806,0.3313
 1406,.4341,.3352,.3227,0.3892
 1407,.4341,.3931,.3806,0.3892
 1408,.3762,.3931,.3806,0.3892
 1409,.4341,.3352,.3806,0.3313
 1410,.3184,.3931,.3806,0.3892
 1411,.3184,.3352,.3227,0.3313
 1412,.3762,.3352,.3227,0.3313
 1413,.4341,.3931,.3227,0.4471
 1414,.3762,.3931,.3227,0.3313
 1415,.3762,.3931,.3227,0.3313
 1416,.4341,.3931,.3227,0.3313
 1417,.3762,.3931,.3806,0.3313
 1418,.3184,.3931,.3227,0.3313
 1419,.3762,.3931,.3806,0.3892
 1420,.3184,.3931,.3806,0.3313
 1421,.3184,.3352,.3806,0.3313
 1422,.3762,.3931,.3227,0.3313
 1423,.3762,.3352,.3227,0.3892
 1424,.3184,.3352,.3227,0.3313
 1425,.3762,.3352,.2648,0.3313
 1426,.3184,.3352,.3806,0.3313
 1427,.3762,.3352,.3227,0.2734
 1428,.3184,.3352,.3806,0.3313
 1429,.3762,.3352,.3227,0.3892
 1430,.3762,.3352,.3227,0.3892
 1431,.3762,.3352,.3806,0.2734
 1432,.3762,.3352,.3227,0.3892
 1433,.3184,.2773,.3806,0.3313
 1434,.3184,.3352,.3227,0.3892
 1435,.3184,.2773,.3806,0.3892
 1436,.3184,.3352,.3227,0.3313
 1437,.3184,.3352,.3227,0.3313
 1438,.3762,.3352,.3806,0.3313
 1439,.3762,.2773,.2648,0.3313
 1440,.3184,.2773,.4385,0.3313
 1441,.3762,.3931,.3227,0.3313
 1442,.3184,.3352,.3227,0.2734
 1443,.3184,.3352,.3806,0.3313
 1444,.3184,.2773,.3227,0.3313
 1445,.3762,.3352,.3227,0.2734
 1446,.3184,.2773,.2648,0.3313
 1447,.3184,.2773,.3227,0.3892
 1448,.3184,.2773,.3227,0.3313
 1449,.3184,.3352,.3227,0.3313
 1450,.3184,.3352,.3227,0.2734
 1451,.2605,.2773,.3227,0.2734
 1452,.3184,.3352,.3227,0.3313
 1453,.3184,.2773,.3227,0.3313
 1454,.3184,.3352,.3227,0.2156
 1455,.3184,.3352,.3227,0.3313
 1456,.2605,.2773,.2648,0.3313
 1457,.3184,.3352,.3227,0.3313
 1458,.2605,.3352,.2648,0.2734
 1459,.3184,.3352,.3227,0.3313
 1460,.3184,.2773,.3227,0.2734
 1461,.3184,.2773,.2648,0.2734
 1462,.3184,.3352,.3227,0.3313
 1463,.3184,.2773,.2648,0.2734
 1464,.3762,.3352,.2648,0.3313
 1465,.3184,.3352,.2648,0.2734
 1466,.3184,.2773,.2648,0.3313
 1467,.3184,.2773,.3227,0.3313
 1468,.2605,.2773,.3227,0.3313
 1469,.3184,.2773,.3227,0.2734
 1470,.3184,.2773,.3227,0.3313
 1471,.2605,.3352,.3227,0.2734
 1472,.3184,.2773,.3227,0.3313
 1473,.3184,.2773,.2648,0.2734
 1474,.2605,.2773,.3227,0.3313
 1475,.2605,.2773,.2648,0.3313
 1476,.2605,.3352,.2648,0.2734
 1477,.3184,.2773,.3227,0.2734
 1478,.2605,.2773,.3227,0.3313
 1479,.2605,.2773,.3227,0.3313
 1480,.3184,.2773,.3227,0.2734
 1481,.2605,.2773,.2648,0.3313
 1482,.2605,.2773,.3227,0.2156
 1483,.2605,.2773,.3227,0.3313
 1484,.2605,.2194,.2648,0.3313
 1485,.2605,.2773,.2648,0.2734
 1486,.2605,.2773,.2648,0.2156
 1487,.3184,.2773,.2648,0.2734
 1488,.3184,.2773,.2069,0.2734
 1489,.3184,.2773,.3227,0.2734
 1490,.2605,.2773,.2648,0.2734
 1491,.3762,.2773,.2648,0.2734
 1492,.3184,.2773,.2069,0.2156
 1493,.2605,.2773,.2648,0.2734
 1494,.3184,.2773,.2069,0.2734
 1495,.2605,.3352,.2648,0.2734
 1496,.2605,.3352,.2648,0.2734
 1497,.3184,.2773,.2648,0.2734
 1498,.2605,.2773,.2069,0.2156
 1499,.3184,.2773,.2648,0.2734
 1500,.2605,.2773,.2069,0.2734
 1501,.2605,.2773,.2648,0.2734
 1502,.2605,.2773,.3227,0.2734
 1503,.3184,.2194,.2648,0.2734
 1504,.2605,.2773,.2648,0.2734
 1505,.2605,.2773,.2648,0.2156
 1506,.3184,.2773,.2069,0.2734
 1507,.2605,.2194,.2648,0.3313
 1508,.2605,.2773,.2069,0.2734
 1509,.2605,.2194,.2648,0.2734
 1510,.3184,.2194,.2648,0.2734
 1511,.3184,.2194,.2648,0.2156
 1512,.2605,.2194,.2648,0.2734
 1513,.2605,.2773,.2648,0.2156
 1514,.2605,.2773,.2069,0.2734
 1515,.2605,.2773,.2069,0.2734
 1516,.2605,.2773,.2069,0.2734
 1517,.2605,.3352,.2069,0.2156
 1518,.2605,.2773,.2648,0.2734
 1519,.3184,.2773,.2648,0.2156
 1520,.3184,.2773,.3227,0.2734
 1521,.2605,.2194,.2069,0.2734
 1522,.3184,.2194,.2648,0.2734
 1523,.2605,.2773,.2648,0.2156
 1524,.2605,.2773,.2648,0.2734
 1525,.2605,.2773,.2069,0.2734
 1526,.2605,.2773,.2648,0.2734
 1527,.2605,.2773,.2648,0.2734
 1528,.2605,.2194,.2648,0.2156
 1529,.3184,.2773,.2069,0.2156
 1530,.2605,.2773,.2648,0.2156
 1531,.2026,.2773,.2069,0.2156
 1532,.2605,.2773,.2648,0.2156
 1533,.2026,.2773,.3227,0.2734
 1534,.2026,.2194,.2648,0.2156
 1535,.2605,.2773,.2069,0.2156
 1536,.2026,.2773,.2648,0.2734
 1537,.2605,.2194,.2648,0.2734
 1538,.2605,.2194,.2648,0.2734
 1539,.2605,.2773,.2069,0.2734
 1540,.3184,.2194,.2069,0.1577
 1541,.2026,.2194,.2069,0.2734
 1542,.3184,.2773,.2648,0.2734
 1543,.2605,.2194,.2069,0.2734
 1544,.2026,.2194,.2069,0.1577
 1545,.3184,.2194,.2648,0.2734
 1546,.3184,.2194,.2648,0.2734
 1547,.2605,.2773,.2648,0.2734
 1548,.2026,.1615,.2648,0.2156
 1549,.2026,.2773,.2069,0.2734
 1550,.2605,.2194,.2648,0.2734
 1551,.3184,.2773,.2648,0.2156
 1552,.2026,.2194,.2648,0.2156
 1553,.2605,.2194,.2069,0.2156
 1554,.2605,.2194,.2648,0.2156
 1555,.2605,.2773,.2069,0.2156
 1556,.2026,.2773,.2648,0.2156
 1557,.2605,.2773,.2069,0.1577
 1558,.3184,.2773,.2069,0.2156
 1559,.2605,.2773,.2069,0.2156
 1560,.3184,.2773,.2648,0.2156
 1561,.2605,.2194,.2648,0.2734
 1562,.2026,.2194,.2648,0.2734
 1563,.2605,.2773,.2069,0.2734
 1564,.2026,.2773,.2648,0.2156
 1565,.2605,.2773,.2648,0.2156
 1566,.2605,.2773,.2648,0.2156
 1567,.2026,.2773,.2069,0.2156
 1568,.2026,.2194,.2648,0.2734
 1569,.2605,.2773,.2069,0.2156
 1570,.2026,.2194,.2069,0.2156
 1571,.2605,.2194,.2648,0.2156
 1572,.2605,.2194,.2648,0.2156
 1573,.2026,.2194,.2648,0.2156
 1574,.2605,.2194,.2648,0.2734
 1575,.2605,.2194,.2069,0.2156
 1576,.2026,.2194,.2648,0.2156
 1577,.2026,.2194,.2648,0.2156
 1578,.2026,.2194,.2648,0.2156
 1579,.2605,.2194,.2648,0.2156
 1580,.2026,.2773,.2069,0.2156
 1581,.2026,.2194,.1490,0.2156
 1582,.2026,.2194,.3227,0.2156
 1583,.3184,.2773,.2069,0.2156
 1584,.2605,.1615,.2648,0.2156
 1585,.2026,.2194,.2069,0.2156
 1586,.2026,.2194,.1490,0.2734
 1587,.2605,.2194,.2069,0.2734
 1588,.2605,.2773,.2648,0.2156
 1589,.2026,.1615,.2648,0.2156
 1590,.2605,.2194,.2648,0.1577
 1591,.2605,.2773,.2069,0.2734
 1592,.2605,.2194,.2069,0.2156
 1593,.2026,.2194,.2069,0.2734
 1594,.3184,.2194,.2069,0.2156
 1595,.2605,.2194,.2648,0.2156
 1596,.2026,.1615,.2648,0.2156
 1597,.2026,.2194,.2069,0.2156
 1598,.2605,.2773,.2069,0.2734
 1599,.2026,.2773,.2648,0.2156
 1600,.2026,.2194,.2069,0.1577
 1601,.2026,.2773,.2069,0.2156
 1602,.2026,.2773,.2648,0.2156
 1603,.2605,.2194,.2069,0.2156
 1604,.2605,.2194,.2648,0.2156
 1605,.2026,.1615,.2648,0.1577
 1606,.2605,.2194,.2069,0.2156
 1607,.2026,.2194,.2648,0.2156
 1608,.2026,.2194,.2069,0.2156
 1609,.2026,.2194,.2069,0.2156
 1610,.1448,.2194,.2648,0.2734
 1611,.2026,.2194,.2069,0.1577
 1612,.2026,.2773,.2648,0.2734
 1613,.2605,.2773,.2069,0.2734
 1614,.2026,.2773,.2648,0.2156
 1615,.2026,.1615,.2069,0.2156
 1616,.2026,.2194,.2069,0.1577
 1617,.2605,.2773,.2648,0.2734
 1618,.1448,.1615,.2069,0.2156
 1619,.2605,.2773,.1490,0.2156
 1620,.2605,.2194,.2069,0.2156
 1621,.2605,.2194,.2648,0.2156
 1622,.2026,.2194,.2648,0.2734
 1623,.2026,.2194,.2648,0.2156
 1624,.2026,.2194,.2069,0.2156
 1625,.2026,.2194,.2648,0.2156
 1626,.2026,.2194,.2069,0.2156
 1627,.1448,.2194,.2069,0.2734
 1628,.2026,.1615,.2069,0.2156
 1629,.2026,.1615,.2069,0.2156
 1630,.2605,.2194,.2069,0.2156
 1631,.2605,.1615,.2069,0.1577
 1632,.2026,.2194,.2069,0.2156
 1633,.2605,.1036,.2069,0.2156
 1634,.2605,.2194,.2069,0.1577
 1635,.2026,.2194,.2069,0.2156
 1636,.2605,.2773,.2069,0.2156
 1637,.2026,.2194,.2069,0.1577
 1638,.2605,.2194,.2648,0.2156
 1639,.2026,.1615,.1490,0.2156
 1640,.2026,.1615,.2069,0.2156
 1641,.2026,.2194,.2069,0.2156
 1642,.2605,.2194,.2069,0.2156
 1643,.2026,.2194,.2069,0.2156
 1644,.2026,.1615,.2069,0.2156
 1645,.2026,.2194,.1490,0.1577
 1646,.2026,.2194,.2069,0.2156
 1647,.1448,.2194,.2069,0.1577
 1648,.2605,.2194,.2648,0.1577
 1649,.2605,.2194,.2069,0.2734
 1650,.2026,.1615,.2069,0.2156
 1651,.2605,.2194,.1490,0.2156
 1652,.2026,.1615,.2069,0.1577
 1653,.2026,.2194,.2648,0.1577
 1654,.2026,.1615,.2648,0.2156
 1655,.2026,.2194,.2069,0.1577
 1656,.2026,.1615,.2648,0.2156
 1657,.1448,.2194,.2069,0.2156
 1658,.1448,.1615,.1490,0.2156
 1659,.2026,.1615,.2069,0.2156
 1660,.2605,.2194,.2069,0.2156
 1661,.2605,.2194,.2069,0.1577
 1662,.2026,.2194,.2069,0.2156
 1663,.2026,.2194,.2069,0.1577
 1664,.2605,.1615,.2069,0.1577
 1665,.2026,.2194,.2069,0.2156
 1666,.2026,.2194,.2648,0.1577
 1667,.2026,.2194,.2648,0.1577
 1668,.2026,.2194,.2069,0.2156
 1669,.2026,.2773,.2069,0.2156
 1670,.2026,.2194,.2069,0.2156
 1671,.2026,.2194,.2648,0.2156
 1672,.2605,.2194,.2069,0.1577
 1673,.2026,.2194,.2069,0.2156
 1674,.2026,.2194,.2069,0.2156
 1675,.2026,.1615,.2069,0.2156
 1676,.2026,.2194,.2648,0.2156
 1677,.2605,.2194,.2069,0.1577
 1678,.1448,.1615,.1490,0.2156
 1679,.2026,.1615,.2069,0.2156
 1680,.1448,.2194,.1490,0.2156
 1681,.2026,.2773,.2069,0.2156
 1682,.2026,.1036,.2069,0.2156
 1683,.2026,.2194,.2069,0.2156
 1684,.2026,.2194,.2069,0.2156
 1685,.2026,.2194,.2069,0.2734
 1686,.2026,.2194,.1490,0.1577
 1687,.2026,.1615,.2069,0.1577
 1688,.2026,.2194,.2069,0.1577
 1689,.1448,.2194,.2069,0.2156
 1690,.2026,.2194,.2069,0.1577
 1691,.2026,.1615,.1490,0.2156
 1692,.1448,.2194,.1490,0.2156
 1693,.2026,.1615,.2069,0.2156
 1694,.2026,.1615,.2069,0.2156
 1695,.2026,.2194,.1490,0.1577
 1696,.1448,.2194,.2069,0.1577
 1697,.2026,.2194,.1490,0.2156
 1698,.1448,.2194,.2069,0.2156
 1699,.2026,.1615,.2069,0.2156
 1700,.2026,.2194,.2069,0.2156
 1701,.2026,.1615,.2069,0.2156
 1702,.2026,.2194,.2069,0.1577
 1703,.1448,.1615,.1490,0.2734
 1704,.2026,.2194,.1490,0.1577
 1705,.2605,.1615,.2648,0.1577
 1706,.2026,.2194,.2069,0.1577
 1707,.2026,.2194,.2069,0.1577
 1708,.2026,.1615,.2069,0.1577
 1709,.1448,.2194,.2069,0.2156
 1710,.2026,.2194,.2069,0.1577
 1711,.1448,.2194,.2069,0.2156
 1712,.2026,.1615,.2069,0.1577
 1713,.2026,.2194,.2069,0.1577
 1714,.2026,.2194,.2069,0.1577
 1715,.2026,.1615,.2069,0.1577
 1716,.2026,.2194,.2069,0.2156
 1717,.2026,.1615,.2069,0.2156
 1718,.2026,.2194,.1490,0.2156
 1719,.2026,.1615,.2069,0.1577
 1720,.2026,.1615,.1490,0.1577
 1721,.2026,.2194,.1490,0.1577
 1722,.2026,.2194,.1490,0.1577
 1723,.1448,.2194,.2069,0.1577
 1724,.1448,.2194,.2069,0.2156
 1725,.1448,.2194,.2069,0.2156
 1726,.1448,.1615,.2069,0.2156
 1727,.2026,.2194,.2648,0.2156
 1728,.2026,.1615,.1490,0.2156
 1729,.2026,.1615,.1490,0.1577
 1730,.2026,.1615,.1490,0.2734
 1731,.1448,.2194,.1490,0.2156
 1732,.2605,.1615,.2069,0.2156
 1733,.2026,.2194,.1490,0.2156
 1734,.2026,.2194,.2069,0.1577
 1735,.1448,.1615,.2069,0.2156
 1736,.1448,.1615,.2069,0.1577
 1737,.1448,.1615,.2069,0.1577
 1738,.2026,.2194,.2069,0.2156
 1739,.2026,.2194,.1490,0.2156
 1740,.1448,.2194,.2069,0.2156
 1741,.2026,.2194,.1490,0.2734
 1742,.2026,.1615,.1490,0.2156
 1743,.2026,.1615,.1490,0.1577
 1744,.2026,.2194,.2069,0.1577
 1745,.1448,.2194,.1490,0.2156
 1746,.2026,.2194,.2069,0.1577
 1747,.2026,.1615,.1490,0.1577
 1748,.1448,.2194,.2069,0.1577
 1749,.2026,.1615,.2648,0.1577
 1750,.1448,.1615,.2069,0.1577
 1751,.2026,.1615,.2069,0.2156
 1752,.2605,.2194,.2069,0.2156
 1753,.1448,.1615,.2069,0.1577
 1754,.1448,.2194,.1490,0.1577
 1755,.2026,.1615,.2069,0.2156
 1756,.2026,.1615,.1490,0.1577
 1757,.2605,.1615,.2069,0.1577
 1758,.2026,.1615,.2069,0.1577
 1759,.1448,.1615,.2069,0.1577
 1760,.2026,.1615,.1490,0.1577
 1761,.2026,.1615,.1490,0.2156
 1762,.1448,.2194,.2069,0.1577
 1763,.1448,.1615,.1490,0.1577
 1764,.2026,.2194,.1490,0.1577
 1765,.2026,.1615,.1490,0.1577
 1766,.2026,.2194,.2069,0.2156
 1767,.2605,.1615,.2069,0.1577
 1768,.2026,.1615,.1490,0.1577
 1769,.2026,.1615,.1490,0.1577
 1770,.2026,.1036,.1490,0.1577
 1771,.2026,.1615,.2069,0.1577
 1772,.1448,.1615,.2069,0.1577
 1773,.1448,.2194,.1490,0.2156
 1774,.2026,.1615,.2069,0.1577
 1775,.1448,.1615,.2069,0.2156
 1776,.1448,.1036,.2069,0.2156
 1777,.2026,.2194,.2069,0.2156
 1778,.1448,.1615,.2069,0.2156
 1779,.1448,.1615,.2069,0.1577
 1780,.1448,.1615,.1490,0.1577
 1781,.1448,.2194,.2069,0.1577
 1782,.2026,.1615,.2069,0.1577
 1783,.2026,.1615,.1490,0.1577
 1784,.2026,.1615,.1490,0.2156
 1785,.2026,.1615,.1490,0.1577
 1786,.2026,.1036,.1490,0.1577
 1787,.2026,.2773,.1490,0.1577
 1788,.2026,.2194,.2069,0.1577
 1789,.2026,.2194,.1490,0.2156
 1790,.1448,.1615,.2069,0.1577
 1791,.1448,.2194,.1490,0.1577
 1792,.2026,.1615,.2069,0.2156
 1793,.2605,.2194,.1490,0.1577
 1794,.2026,.1615,.2069,0.2156
 1795,.2026,.1036,.2069,0.1577
 1796,.1448,.2194,.1490,0.1577
 1797,.2026,.1615,.2069,0.2156
 1798,.2026,.1615,.2648,0.2156
 1799,.2026,.1615,.1490,0.1577
 1800,.1448,.2194,.2069,0.1577
 1801,.2026,.1615,.2069,0.2156
 1802,.1448,.1615,.2069,0.1577
 1803,.2026,.1615,.1490,0.2156
 1804,.2026,.1615,.2069,0.2156
 1805,.2026,.1615,.2069,0.1577
 1806,.2605,.2194,.2069,0.1577
 1807,.2026,.2194,.2069,0.1577
 1808,.2026,.1615,.2648,0.2156
 1809,.1448,.1615,.2069,0.2156
 1810,.2026,.2194,.2069,0.2156
 1811,.1448,.1615,.2069,0.2156
 1812,.1448,.1615,.1490,0.2156
 1813,.1448,.1615,.1490,0.2156
 1814,.2026,.1036,.1490,0.2156
 1815,.2026,.1615,.1490,0.1577
 1816,.2605,.1615,.2648,0.0998
 1817,.2026,.1615,.2069,0.1577
 1818,.2026,.2194,.1490,0.1577
 1819,.1448,.2194,.2069,0.2156
 1820,.2026,.1615,.2069,0.1577
 1821,.2026,.1615,.2069,0.2156
 1822,.1448,.1615,.1490,0.1577
 1823,.2026,.1615,.2069,0.2156
 1824,.2026,.1615,.1490,0.1577
 1825,.2026,.2194,.2069,0.2156
 1826,.1448,.2194,.2069,0.1577
 1827,.1448,.1615,.2069,0.1577
 1828,.2026,.1615,.1490,0.1577
 1829,.1448,.2194,.0911,0.2156
 1830,.1448,.1615,.2069,0.1577
 1831,.2026,.2194,.1490,0.2156
 1832,.2026,.1615,.2069,0.1577
 1833,.1448,.1615,.2069,0.1577
 1834,.1448,.1036,.1490,0.2156
 1835,.1448,.2194,.1490,0.0998
 1836,.2026,.1615,.2069,0.1577
 1837,.2026,.1615,.1490,0.1577
 1838,.1448,.1615,.2069,0.1577
 1839,.2026,.2194,.2648,0.2156
 1840,.2026,.1615,.1490,0.1577
 1841,.1448,.1036,.1490,0.1577
 1842,.2026,.1615,.1490,0.1577
 1843,.1448,.1615,.2069,0.1577
 1844,.0869,.2194,.2069,0.1577
 1845,.2026,.1615,.1490,0.2156
 1846,.2026,.1615,.0911,0.2156
 1847,.1448,.1615,.1490,0.1577
 1848,.2026,.2194,.1490,0.0998
 1849,.0869,.2194,.1490,0.1577
 1850,.1448,.2194,.1490,0.2156
 1851,.1448,.1615,.2069,0.1577
 1852,.2026,.1615,.1490,0.2156
 1853,.1448,.1615,.1490,0.1577
 1854,.1448,.1615,.1490,0.2156
 1855,.2026,.2194,.2069,0.2156
 1856,.2026,.1036,.2069,0.1577
 1857,.2026,.1036,.1490,0.1577
 1858,.2026,.1615,.2069,0.1577
 1859,.1448,.1036,.1490,0.1577
 1860,.2605,.1036,.2069,0.1577
 1861,.1448,.1036,.1490,0.1577
 1862,.2026,.1615,.1490,0.2156
 1863,.1448,.2194,.2069,0.2156
 1864,.2026,.1615,.1490,0.1577
 1865,.2026,.1615,.2069,0.1577
 1866,.1448,.2194,.2069,0.1577
 1867,.0869,.1615,.2648,0.1577
 1868,.1448,.1615,.2648,0.1577
 1869,.2026,.1615,.1490,0.1577
 1870,.1448,.1036,.0911,0.1577
 1871,.2026,.1615,.2069,0.1577
 1872,.2026,.1615,.1490,0.0998
 1873,.2026,.1615,.2069,0.1577
 1874,.1448,.1036,.2069,0.1577
 1875,.2026,.1036,.2069,0.1577
 1876,.1448,.1615,.2069,0.1577
 1877,.1448,.1036,.1490,0.2156
 1878,.1448,.1615,.2069,0.2156
 1879,.2026,.1615,.1490,0.1577
 1880,.0869,.1036,.1490,0.1577
 1881,.1448,.2194,.1490,0.2156
 1882,.2026,.1615,.1490,0.1577
 1883,.1448,.1615,.1490,0.2156
 1884,.2026,.1615,.1490,0.1577
 1885,.2026,.1615,.1490,0.1577
 1886,.1448,.1615,.0911,0.1577
 1887,.2605,.1615,.1490,0.1577
 1888,.2026,.1615,.2069,0.1577
 1889,.2026,.1615,.1490,0.1577
 1890,.1448,.1615,.2069,0.1577
 1891,.2026,.1615,.1490,0.1577
 1892,.2026,.1615,.2069,0.1577
 1893,.0869,.1615,.2069,0.1577
 1894,.2026,.2194,.1490,0.1577
 1895,.2026,.1615,.2648,0.1577
 1896,.1448,.1615,.2069,0.1577
 1897,.2026,.1615,.1490,0.0998
 1898,.1448,.1615,.0911,0.2156
 1899,.1448,.1615,.1490,0.2156
 1900,.2026,.1615,.1490,0.2156
 1901,.1448,.1615,.2069,0.1577
 1902,.1448,.1615,.2069,0.1577
 1903,.1448,.1036,.1490,0.1577
 1904,.2026,.1615,.1490,0.1577
